3763.971680	nan
3763.991211	nan
3764.010742	nan
3764.030273	nan
3764.050049	nan
3764.069580	nan
3764.089111	nan
3764.108643	nan
3764.128174	nan
3764.147705	nan
3764.167480	nan
3764.187012	nan
3764.206543	nan
3764.226074	nan
3764.245605	nan
3764.265381	nan
3764.284912	nan
3764.304443	nan
3764.323975	nan
3764.343506	nan
3764.363037	nan
3764.382812	nan
3764.402344	nan
3764.421875	nan
3764.441406	nan
3764.460938	nan
3764.480713	nan
3764.500244	nan
3764.519775	nan
3764.539307	nan
3764.558838	nan
3764.578613	nan
3764.598145	nan
3764.617676	nan
3764.637207	nan
3764.656738	nan
3764.676270	nan
3764.696045	nan
3764.715576	nan
3764.735107	nan
3764.754639	nan
3764.774170	nan
3764.793945	nan
3764.813477	nan
3764.833008	nan
3764.852539	nan
3764.872070	nan
3764.891846	nan
3764.911377	nan
3764.930908	nan
3764.950439	nan
3764.969971	nan
3764.989746	nan
3765.009277	nan
3765.028809	nan
3765.048340	nan
3765.067871	nan
3765.087646	nan
3765.107178	nan
3765.126709	nan
3765.146240	nan
3765.165771	nan
3765.185547	nan
3765.205078	nan
3765.224609	nan
3765.244141	nan
3765.263672	nan
3765.283447	nan
3765.302979	nan
3765.322510	nan
3765.342041	nan
3765.361572	nan
3765.381348	nan
3765.400879	nan
3765.420410	nan
3765.439941	nan
3765.459717	nan
3765.479248	nan
3765.498779	nan
3765.518311	nan
3765.537842	nan
3765.557617	nan
3765.577148	nan
3765.596680	nan
3765.616211	nan
3765.635742	nan
3765.655518	nan
3765.675049	nan
3765.694580	nan
3765.714111	nan
3765.733643	nan
3765.753418	nan
3765.772949	nan
3765.792480	nan
3765.812012	nan
3765.831787	nan
3765.851318	nan
3765.870850	nan
3765.890381	nan
3765.909912	nan
3765.929688	nan
3765.949219	nan
3765.968750	nan
3765.988281	nan
3766.008057	nan
3766.027588	nan
3766.047119	nan
3766.066650	nan
3766.086182	nan
3766.105957	nan
3766.125488	nan
3766.145020	nan
3766.164551	nan
3766.184326	nan
3766.203857	nan
3766.223389	nan
3766.242920	nan
3766.262451	nan
3766.282227	nan
3766.301758	nan
3766.321289	nan
3766.340820	nan
3766.360596	nan
3766.380127	nan
3766.399658	nan
3766.419189	nan
3766.438721	nan
3766.458496	nan
3766.478027	nan
3766.497559	nan
3766.517090	nan
3766.536865	nan
3766.556396	nan
3766.575928	nan
3766.595459	nan
3766.615234	nan
3766.634766	nan
3766.654297	nan
3766.673828	nan
3766.693604	nan
3766.713135	nan
3766.732666	nan
3766.752197	nan
3766.771729	nan
3766.791504	nan
3766.811035	nan
3766.830566	nan
3766.850098	nan
3766.869873	nan
3766.889404	nan
3766.908936	nan
3766.928467	nan
3766.948242	nan
3766.967773	nan
3766.987305	nan
3767.006836	nan
3767.026611	nan
3767.046143	nan
3767.065674	nan
3767.085205	nan
3767.104980	nan
3767.124512	nan
3767.144043	nan
3767.163574	nan
3767.183350	nan
3767.202881	nan
3767.222412	nan
3767.241943	nan
3767.261719	nan
3767.281250	nan
3767.300781	nan
3767.320312	nan
3767.339844	nan
3767.359619	nan
3767.379150	nan
3767.398682	nan
3767.418213	nan
3767.437988	nan
3767.457520	nan
3767.477051	nan
3767.496826	nan
3767.516357	nan
3767.535889	nan
3767.555420	nan
3767.575195	nan
3767.594727	nan
3767.614258	nan
3767.633789	nan
3767.653564	nan
3767.673096	nan
3767.692627	nan
3767.712158	nan
3767.731934	nan
3767.751465	nan
3767.770996	nan
3767.790527	nan
3767.810303	nan
3767.829834	nan
3767.849365	nan
3767.868896	nan
3767.888672	nan
3767.908203	nan
3767.927734	nan
3767.947266	nan
3767.967041	nan
3767.986572	nan
3768.006104	nan
3768.025635	nan
3768.045410	nan
3768.064941	nan
3768.084473	nan
3768.104248	nan
3768.123779	nan
3768.143311	nan
3768.162842	nan
3768.182617	nan
3768.202148	nan
3768.221680	nan
3768.241211	nan
3768.260986	nan
3768.280518	nan
3768.300049	nan
3768.319580	nan
3768.339355	nan
3768.358887	nan
3768.378418	nan
3768.398193	nan
3768.417725	nan
3768.437256	nan
3768.456787	nan
3768.476562	nan
3768.496094	nan
3768.515625	nan
3768.535156	nan
3768.554932	nan
3768.574463	nan
3768.593994	nan
3768.613770	nan
3768.633301	nan
3768.652832	nan
3768.672363	nan
3768.692139	nan
3768.711670	nan
3768.731201	nan
3768.750977	nan
3768.770508	nan
3768.790039	nan
3768.809570	nan
3768.829346	nan
3768.848877	nan
3768.868408	nan
3768.887939	nan
3768.907715	nan
3768.927246	nan
3768.946777	nan
3768.966553	nan
3768.986084	nan
3769.005615	nan
3769.025146	nan
3769.044922	nan
3769.064453	nan
3769.083984	nan
3769.103760	nan
3769.123291	nan
3769.142822	nan
3769.162354	nan
3769.182129	nan
3769.201660	nan
3769.221191	nan
3769.240967	nan
3769.260498	nan
3769.280029	nan
3769.299561	nan
3769.319336	nan
3769.338867	nan
3769.358398	nan
3769.378174	nan
3769.397705	nan
3769.417236	nan
3769.437012	nan
3769.456543	nan
3769.476074	nan
3769.495605	nan
3769.515381	nan
3769.534912	nan
3769.554443	nan
3769.574219	nan
3769.593750	nan
3769.613281	nan
3769.633057	nan
3769.652588	nan
3769.672119	nan
3769.691650	nan
3769.711426	nan
3769.730957	nan
3769.750488	nan
3769.770264	nan
3769.789795	nan
3769.809326	nan
3769.829102	nan
3769.848633	nan
3769.868164	nan
3769.887695	nan
3769.907471	nan
3769.927002	nan
3769.946533	nan
3769.966309	nan
3769.985840	nan
3770.005371	nan
3770.025146	nan
3770.044678	nan
3770.064209	nan
3770.083740	nan
3770.103516	nan
3770.123047	nan
3770.142578	nan
3770.162354	nan
3770.181885	nan
3770.201416	nan
3770.221191	nan
3770.240723	nan
3770.260254	nan
3770.280029	nan
3770.299561	nan
3770.319092	nan
3770.338623	nan
3770.358398	nan
3770.377930	nan
3770.397461	nan
3770.417236	nan
3770.436768	nan
3770.456299	nan
3770.476074	nan
3770.495605	nan
3770.515137	nan
3770.534912	nan
3770.554443	nan
3770.573975	nan
3770.593750	nan
3770.613281	nan
3770.632812	nan
3770.652588	nan
3770.672119	nan
3770.691650	nan
3770.711426	nan
3770.730957	nan
3770.750488	nan
3770.770020	nan
3770.789795	nan
3770.809326	nan
3770.828857	nan
3770.848633	nan
3770.868164	nan
3770.887695	nan
3770.907471	nan
3770.927002	nan
3770.946533	nan
3770.966309	nan
3770.985840	nan
3771.005371	nan
3771.025146	nan
3771.044678	nan
3771.064209	nan
3771.083984	nan
3771.103516	nan
3771.123047	nan
3771.142822	nan
3771.162354	nan
